time,latitude,longitude,altitude
000000-18:58:52,55.851880,13.838740,8542
000000-18:59:21,55.857160,13.857960,8545
000000-18:59:52,55.862840,13.878570,8550
000000-19:00:21,55.868090,13.897960,8547
000000-19:00:52,55.873790,13.918650,8546
000000-19:01:21,55.879120,13.938010,8542
000000-19:01:52,55.884870,13.958620,8535
000000-19:02:21,55.890320,13.978040,8528
000000-19:02:52,55.896040,13.998610,8524
000000-19:03:21,55.901470,14.018050,8514
000000-19:03:52,55.907200,14.038810,8511
000000-19:04:21,55.912580,14.058310,8512
000000-19:04:52,55.918330,14.079280,8518
000000-19:05:21,55.923690,14.098920,8524
000000-19:05:52,55.929430,14.119950,8527
000000-19:06:21,55.934760,14.139730,8530
000000-19:06:52,55.940460,14.160860,8537
000000-19:07:21,55.945750,14.180740,8531
000000-19:07:52,55.951400,14.202090,8523
000000-19:08:21,55.956600,14.222060,8515
000000-19:08:52,55.962030,14.243510,8512
000000-19:09:21,55.967070,14.263640,8512
000000-19:09:52,55.972470,14.285250,8503
000000-19:10:21,55.977560,14.305420,8501
000000-19:10:52,55.982960,14.326900,8502
000000-19:11:21,55.988000,14.347180,8486
000000-19:11:52,55.993410,14.368770,8495
000000-19:12:21,55.998490,14.389010,8485
000000-19:12:52,56.003870,14.410640,8482
000000-19:13:21,56.008920,14.430930,8480
000000-19:13:52,56.014280,14.452560,8484
000000-19:14:21,56.019380,14.472880,8481
000000-19:14:52,56.024850,14.494370,8473
000000-19:15:21,56.030010,14.514430,8475
000000-19:15:52,56.035560,14.535860,8460
000000-19:16:21,56.040760,14.555940,8468
000000-19:16:52,56.046300,14.577480,8448
000000-19:17:21,56.051530,14.597410,8454
000000-19:17:52,56.057120,14.618790,8448
000000-19:18:21,56.062400,14.638640,8456
000000-19:18:52,56.068040,14.660010,8453
000000-19:19:21,56.073330,14.679980,8460
000000-19:19:52,56.078990,14.701240,8465
000000-19:20:21,56.084330,14.721180,8474
000000-19:20:52,56.090000,14.742580,8482
000000-19:21:21,56.095350,14.762550,8491
000000-19:21:52,56.101060,14.783970,8504
000000-19:22:21,56.106440,14.803990,8518
000000-19:22:52,56.112180,14.825420,8510
000000-19:23:21,56.117560,14.845380,8506
000000-19:23:52,56.123280,14.866790,8496
000000-19:24:22,56.128730,14.887500,8492
000000-19:24:51,56.133910,14.907630,8488
000000-19:25:22,56.139470,14.929150,8496
000000-19:25:51,56.144660,14.949520,8498
000000-19:26:21,56.149950,14.970440,8498
000000-19:26:52,56.155400,14.992070,8499
000000-19:27:21,56.160440,15.012500,8499
000000-19:27:52,56.165860,15.034410,8494
000000-19:28:21,56.170900,15.054940,8491
000000-19:29:21,56.181400,15.097870,8471
000000-19:29:52,56.186750,15.119930,8465
000000-19:30:21,56.191730,15.140600,8458
000000-19:30:52,56.197090,15.162680,8458
000000-19:31:21,56.202130,15.183350,8457
000000-19:31:52,56.207600,15.205360,8456
000000-19:32:21,56.212710,15.226090,8446
000000-19:32:52,56.218230,15.248300,8440
000000-19:33:21,56.223360,15.269050,8435
000000-19:33:52,56.228850,15.291130,8441
000000-19:34:21,56.234050,15.311920,8432
000000-19:34:52,56.239580,15.334150,8432
000000-19:35:21,56.244780,15.354930,8430
000000-19:35:52,56.250300,15.377210,8425
000000-19:36:21,56.255590,15.397820,8435
000000-19:36:52,56.261190,15.420040,8425
000000-19:37:21,56.266420,15.440900,8419
000000-19:37:52,56.272010,15.462980,8418
000000-19:38:21,56.277210,15.483680,8412
000000-19:38:52,56.282740,15.505970,8387
000000-19:39:21,56.287960,15.526690,8387
000000-19:39:52,56.293530,15.548840,8386
000000-19:40:21,56.298770,15.569610,8396
000000-19:40:52,56.304200,15.592000,8388
000000-19:41:21,56.309230,15.612990,8373
000000-19:41:52,56.314700,15.635240,8389
000000-19:42:21,56.319810,15.656160,8400
000000-19:42:52,56.325080,15.678510,8389
000000-19:43:21,56.330090,15.699510,8388
000000-19:43:52,56.335490,15.722090,8383
000000-19:44:21,56.340450,15.743210,8375
000000-19:44:52,56.345800,15.765670,8370
000000-19:45:21,56.350800,15.786750,8372
000000-19:45:52,56.356010,15.809340,8381
000000-19:46:21,56.360830,15.830610,8360
000000-19:46:52,56.366290,15.853200,8385
000000-19:47:21,56.371320,15.874230,8405
000000-19:47:52,56.376500,15.896800,8400
000000-19:48:21,56.381480,15.918000,8409
000000-19:48:52,56.386780,15.940760,8425
000000-19:49:21,56.391720,15.962040,8432
000000-19:49:52,56.396830,15.984950,8429
000000-19:50:21,56.402480,16.005890,8543
000000-19:50:52,56.407080,16.029000,8462
000000-19:51:21,56.411580,16.050690,8393
000000-19:51:52,56.416830,16.073220,8427
000000-19:52:21,56.421610,16.094620,8421
000000-19:52:52,56.426740,16.117700,8412
000000-19:53:21,56.431580,16.139140,8408
000000-19:53:52,56.436770,16.162230,8394
000000-19:54:21,56.441600,16.183950,8385
000000-19:54:52,56.446730,16.207260,8371
000000-19:55:21,56.451490,16.229040,8359
000000-19:55:52,56.456620,16.252280,8350
000000-19:56:21,56.461390,16.274160,8345
000000-19:56:52,56.466440,16.297480,8348
000000-19:57:21,56.471070,16.318920,8384
000000-19:57:52,56.476320,16.342820,8347
000000-19:58:21,56.481070,16.364360,8372
000000-19:58:52,56.486140,16.387790,8382
000000-19:59:21,56.490880,16.409450,8411
000000-19:59:52,56.496110,16.433040,8401
000000-20:00:21,56.501070,16.455200,8399
000000-20:00:52,56.506270,16.478710,8395
000000-20:01:21,56.511180,16.500590,8407
000000-20:01:52,56.516450,16.523990,8410
000000-20:02:21,56.521410,16.546010,8418
000000-20:02:52,56.526750,16.569530,8425
000000-20:03:21,56.531720,16.591510,8412
000000-20:03:52,56.536980,16.615050,8405
000000-20:04:21,56.541940,16.637240,8393
000000-20:04:52,56.547100,16.660950,8372
000000-20:05:21,56.551940,16.683140,8354
000000-20:05:52,56.557120,16.706860,8335
000000-20:06:21,56.562000,16.729210,8314
000000-20:06:52,56.567190,16.752920,8301
000000-20:07:21,56.572000,16.775210,8285
000000-20:07:52,56.577190,16.799000,8284
000000-20:08:21,56.582030,16.821290,8280
000000-20:08:52,56.587130,16.845200,8289
000000-20:09:22,56.592070,16.868230,8298
000000-20:09:51,56.596880,16.890690,8308
000000-20:10:22,56.601980,16.914580,8313
000000-20:10:51,56.606770,16.936980,8317
000000-20:11:22,56.611810,16.961010,8320
000000-20:11:51,56.616640,16.983440,8334
000000-20:12:22,56.621690,17.007500,8335
000000-20:13:22,56.631460,17.054220,8328
000000-20:14:22,56.641120,17.101160,8306
000000-20:15:21,56.650590,17.147340,8282
000000-20:16:21,56.660170,17.194480,8267
000000-20:17:21,56.669590,17.241710,8272
000000-20:17:52,56.674450,17.266120,8275
000000-20:18:21,56.678970,17.288940,8277
000000-20:18:52,56.683770,17.313420,8288
000000-20:19:21,56.688270,17.336340,8299
000000-20:19:52,56.693010,17.360920,8301
000000-20:20:21,56.697440,17.383930,8308
000000-20:20:52,56.702210,17.408520,8312
000000-20:21:21,56.706650,17.431600,8313
000000-20:21:52,56.711400,17.456140,8313
000000-20:22:21,56.715820,17.479150,8317
000000-20:23:21,56.724960,17.526930,8324
000000-20:23:52,56.729740,17.551480,8326
000000-20:24:21,56.734150,17.574570,8340
000000-20:25:21,56.743360,17.622370,8333
000000-20:26:21,56.752680,17.670310,8317
000000-20:27:21,56.762020,17.718210,8319
000000-20:28:21,56.771370,17.766200,8303
000000-20:28:52,56.776130,17.791050,8284
000000-20:29:21,56.780660,17.814230,8295
000000-20:30:21,56.789830,17.862530,8292
000000-20:30:52,56.794540,17.887550,8289
000000-20:31:21,56.798910,17.910890,8286
000000-20:32:21,56.807960,17.959360,8288
000000-20:33:21,56.817080,18.007790,8301
000000-20:34:21,56.826160,18.056290,8306
000000-20:35:21,56.835350,18.104780,8299
000000-20:36:21,56.844470,18.153350,8298
000000-20:37:21,56.853510,18.202060,8279
000000-20:50:52,56.972010,18.866040,8315
000000-20:51:21,56.975970,18.890100,8308
000000-20:51:52,56.980170,18.915820,8299
000000-20:52:52,56.988420,18.965570,8286
000000-20:53:21,56.992410,18.989690,8281
000000-20:54:21,57.000670,19.039550,8283
000000-20:54:52,57.004940,19.065300,8280
000000-20:55:21,57.008930,19.089450,8268
000000-20:55:52,57.013170,19.115280,8272
000000-20:56:21,57.017160,19.139440,8268
000000-20:56:52,57.021330,19.165220,8274
000000-20:57:21,57.025330,19.189400,8272
000000-20:57:52,57.029560,19.215220,8273
000000-20:58:21,57.033500,19.239460,8274
000000-20:58:52,57.037750,19.265350,8273
000000-20:59:21,57.041680,19.289630,8267
000000-20:59:52,57.045900,19.315590,8258
000000-21:00:21,57.049810,19.339930,8253
000000-21:00:52,57.053980,19.365880,8252
000000-21:01:21,57.057970,19.390140,8245
000000-21:01:52,57.062290,19.416010,8247
000000-21:02:21,57.066380,19.440340,8247
000000-21:02:52,57.070650,19.466140,8249
000000-21:03:21,57.074670,19.490330,8259
000000-21:03:52,57.079030,19.516240,8272
000000-21:04:21,57.083060,19.540480,8260
000000-21:04:52,57.087380,19.566340,8271
000000-21:05:21,57.091500,19.590620,8287
000000-21:05:52,57.095880,19.616590,8290
000000-21:06:21,57.099880,19.640900,8278
000000-21:06:52,57.104210,19.666870,8271
000000-21:07:21,57.108200,19.691200,8272
000000-21:07:52,57.112540,19.717380,8270
000000-21:08:21,57.116510,19.741770,8274
000000-21:08:52,57.120760,19.767880,8264
000000-21:09:21,57.124740,19.792380,8263
000000-21:10:21,57.132940,19.842940,8261
000000-21:11:21,57.141130,19.893640,8268
000000-21:11:52,57.145400,19.919860,8268
000000-21:12:21,57.149390,19.944500,8265
000000-21:12:52,57.153600,19.970790,8258
000000-21:13:21,57.157520,19.995450,8264
000000-21:13:52,57.161750,20.021790,8260
000000-21:14:21,57.165600,20.046580,8262
000000-21:14:52,57.169830,20.072940,8267
000000-21:15:21,57.173720,20.097720,8260
000000-21:15:52,57.177860,20.124090,8269
000000-21:16:21,57.181670,20.148790,8256
000000-21:16:52,57.185770,20.175230,8262
000000-21:17:21,57.189600,20.199900,8259
000000-21:17:52,57.193620,20.226390,8252
000000-21:18:21,57.197430,20.251120,8251
000000-21:18:52,57.201500,20.277630,8253
000000-21:19:21,57.205280,20.302260,8237
000000-21:19:52,57.209350,20.328620,8244
000000-21:20:21,57.213120,20.353290,8239
000000-21:20:52,57.217180,20.379720,8243
000000-21:21:21,57.220810,20.404420,8241
000000-21:21:52,57.224750,20.430960,8257
000000-21:22:21,57.228330,20.455880,8263
000000-21:22:52,57.232200,20.482440,8271
000000-21:23:21,57.235740,20.507330,8272
000000-21:23:52,57.239530,20.534010,8272
000000-21:24:21,57.243080,20.558900,8283
000000-21:24:52,57.246900,20.585600,8281
000000-21:25:21,57.250420,20.610600,8281
000000-21:25:52,57.254230,20.637290,8289
000000-21:26:21,57.257780,20.662260,8270
000000-21:26:52,57.261540,20.689000,8259
000000-21:27:21,57.265070,20.713880,8267
000000-21:27:52,57.268770,20.740570,8251
000000-21:28:21,57.272270,20.765490,8248
000000-21:28:52,57.276000,20.792200,8242
000000-21:29:21,57.279470,20.817170,8248
000000-21:29:52,57.283120,20.843870,8246
000000-21:30:21,57.286580,20.868970,8252
000000-21:30:52,57.290220,20.895860,8246
000000-21:31:21,57.293620,20.920880,8252
000000-21:31:52,57.297210,20.947690,8254
000000-21:32:21,57.300580,20.972960,8260
000000-21:32:52,57.304170,20.999850,8263
000000-21:33:21,57.307430,21.025110,8234
000000-21:33:52,57.311000,21.051860,8259
000000-21:34:21,57.314250,21.077000,8246
000000-21:34:52,57.317860,21.103930,8261
000000-21:35:21,57.321120,21.129080,8248
000000-21:35:52,57.324700,21.155990,8253
000000-21:36:21,57.328050,21.181190,8248
000000-21:36:52,57.331660,21.208060,8241
000000-21:37:21,57.335070,21.233350,8243
000000-21:37:52,57.338650,21.260260,8247
000000-21:38:21,57.342040,21.285500,8255
000000-21:38:52,57.345660,21.312420,8252
000000-21:39:21,57.349080,21.337610,8256
000000-21:39:52,57.352690,21.364530,8252
000000-21:40:21,57.356060,21.389710,8250
000000-21:40:52,57.359640,21.416770,8247
000000-21:41:21,57.363040,21.442040,8251
000000-21:41:52,57.366630,21.468960,8245
000000-21:42:21,57.370000,21.494180,8240
000000-21:42:52,57.373580,21.521110,8251
000000-21:43:21,57.376910,21.546340,8244
000000-21:43:52,57.380480,21.573300,8251
000000-21:44:21,57.383780,21.598430,8262
000000-21:44:52,57.387250,21.625370,8266
000000-21:45:21,57.390550,21.650450,8261
000000-21:45:52,57.394040,21.677390,8260
000000-21:46:21,57.397310,21.702440,8250
000000-21:46:52,57.400780,21.729250,8249
000000-21:47:21,57.404080,21.754230,8250
000000-21:47:52,57.407630,21.780970,8246
000000-21:48:21,57.410940,21.805920,8245
000000-21:48:52,57.414490,21.832510,8238
000000-21:49:21,57.417780,21.857410,8239
000000-21:49:52,57.421310,21.884110,8243
000000-21:50:21,57.424590,21.909020,8237
000000-21:50:52,57.428110,21.935720,8243
000000-21:51:21,57.431340,21.960640,8240
000000-21:51:52,57.434820,21.987290,8244
000000-21:52:21,57.438010,22.012300,8257
000000-21:52:52,57.441460,22.039080,8262
000000-21:53:21,57.444590,22.064120,8263
000000-21:53:52,57.448000,22.090930,8267
000000-21:54:21,57.451180,22.116080,8272
000000-21:54:52,57.454600,22.142860,8275
000000-21:55:21,57.457800,22.167970,8270
