time,ground_speed,alt_speed
170702-06:08:03,0.0178764899773,-0.047468852459
170702-06:12:08,0.018198480894,0.0124408163265
170702-06:14:10,0.0181551700536,0.0399737704918
170702-06:16:09,0.0181849647473,-0.110137815126
170702-06:20:27,0.0181009660819,0.116958139535
170702-06:22:33,0.0181329443919,-0.0653142857143
170702-06:33:07,0.0185533296649,-0.0360567823344
170702-06:33:47,0.0,0.0
170702-06:35:08,0.0269568312593,0.282222222222
170702-06:43:13,0.0187259247558,0.0106837113402
170702-06:45:15,0.0189942815253,0.0974360655738
170702-06:47:19,0.019051986631,-0.127819354839
170702-06:55:37,0.0195479829292,-0.064265060241
170702-07:04:09,0.0195952888158,-0.127396875
170702-07:06:13,0.0192743079476,0.258096774194
170702-07:08:14,0.0193167706193,0.604561983471
170702-07:22:19,0.0196834571403,-0.0342674556213
170702-07:24:20,0.0198673260674,0.181368595041
170702-07:26:23,0.0198299521905,0.113990243902
170702-07:30:36,0.0197004590959,-0.102403162055
170702-07:34:43,0.0195866721259,0.051828340081
170702-07:36:41,0.0196946678234,0.16273220339
170702-07:40:51,0.01977112864,0.0
170702-07:42:53,0.0194725280027,0.0324786885246
170702-07:44:56,0.0198542213314,-0.25276097561
170702-07:57:14,0.0201067866681,0.0516260162602
170702-08:07:02,0.0199249191534,-0.0544285714286
170702-08:09:04,0.0195735627581,0.129914754098
170702-08:11:07,0.0194495689181,0.170985365854
170702-08:17:24,0.0202933316379,0.00808488063661
170702-08:25:42,0.0207301394426,-0.0703855421687
170702-08:34:34,0.0210139963067,0.0618766917293
170702-08:36:35,0.021128536219,-0.0579371900827
170702-08:40:28,0.0210830407518,0.0601751072961
170702-08:44:28,0.0217521581987,-0.09906
170702-08:46:32,0.0215289018623,0.056535483871
170702-08:48:33,0.0213838559116,0.138545454545
170702-08:52:48,0.0218038447843,-0.00358588235294
170702-08:56:53,0.0220977199261,-0.134360816327
170702-08:58:54,0.0227770879923,0.0906842975207
170702-09:03:10,0.0222523969464,0.085725
170702-09:05:11,0.0220520379355,-0.166254545455
170702-09:07:14,0.0223358054046,0.106556097561
170702-09:13:51,0.0223862223419,-0.082917884131
170702-09:15:55,0.0220822761771,0.27284516129
170702-09:31:43,0.022190374786,0.00739493670886
170702-09:33:44,0.0220771698799,-0.576852892562
170702-10:06:29,0.0204624087126,0.00356763358779
170702-10:08:27,0.018794007104,0.0671593220339
